venta_id,timestamp,timestamp_iso,producto_id,producto,cantidad,precio_unitario,total
10929,2026-04-18 08:35:46+00:00,2026-04-18T08:35:46Z,P004,Huevos,1,3.9,3.9
9139,2026-04-18 08:35:51+00:00,2026-04-18T08:35:51Z,P004,Huevos,1,3.9,3.9
9064,2026-04-18 08:35:53+00:00,2026-04-18T08:35:53Z,P008,Jugo,1,2.9,2.9
2690,2026-04-18 08:35:54+00:00,2026-04-18T08:35:54Z,P006,Queso,1,4.5,4.5
18739,2026-04-18 08:35:56+00:00,2026-04-18T08:35:56Z,P008,Jugo,1,2.9,2.9
2638,2026-04-18 08:35:56+00:00,2026-04-18T08:35:56Z,P004,Huevos,1,3.9,3.9
3072,2026-04-18 08:35:56+00:00,2026-04-18T08:35:56Z,P003,Leche,2,1.8,3.6
5431,2026-04-18 08:35:57+00:00,2026-04-18T08:35:57Z,P004,Huevos,1,3.9,3.9
4887,2026-04-18 08:35:58+00:00,2026-04-18T08:35:58Z,P007,Galletas,1,1.6,1.6
2234,2026-04-18 08:36:02+00:00,2026-04-18T08:36:02Z,P007,Galletas,1,1.6,1.6
6679,2026-04-18 08:36:06+00:00,2026-04-18T08:36:06Z,P008,Jugo,2,2.9,5.8
1890,2026-04-18 08:36:06+00:00,2026-04-18T08:36:06Z,P007,Galletas,2,1.6,3.2
3274,2026-04-18 08:36:11+00:00,2026-04-18T08:36:11Z,P004,Huevos,1,3.9,3.9
3388,2026-04-18 08:36:12+00:00,2026-04-18T08:36:12Z,P007,Galletas,2,1.6,3.2
8595,2026-04-18 08:36:18+00:00,2026-04-18T08:36:18Z,P002,Pan,3,1.2,3.6
11586,2026-04-18 08:36:21+00:00,2026-04-18T08:36:21Z,P004,Huevos,4,3.9,15.6
7319,2026-04-18 08:36:22+00:00,2026-04-18T08:36:22Z,P003,Leche,4,1.8,7.2
17412,2026-04-18 08:36:24+00:00,2026-04-18T08:36:24Z,P008,Jugo,3,2.9,8.7
10965,2026-04-18 08:36:26+00:00,2026-04-18T08:36:26Z,P001,Café,4,2.5,10.0
13779,2026-04-18 08:36:26+00:00,2026-04-18T08:36:26Z,P003,Leche,1,1.8,1.8
18849,2026-04-18 08:36:26+00:00,2026-04-18T08:36:26Z,P006,Queso,1,4.5,4.5
18290,2026-04-18 08:36:32+00:00,2026-04-18T08:36:32Z,P005,Arroz,1,2.1,2.1
19101,2026-04-18 08:36:32+00:00,2026-04-18T08:36:32Z,P001,Café,2,2.5,5.0
3831,2026-04-18 08:36:36+00:00,2026-04-18T08:36:36Z,P004,Huevos,2,3.9,7.8
9361,2026-04-18 08:36:40+00:00,2026-04-18T08:36:40Z,P004,Huevos,1,3.9,3.9
3074,2026-04-18 08:36:42+00:00,2026-04-18T08:36:42Z,P003,Leche,1,1.8,1.8
18522,2026-04-18 08:36:43+00:00,2026-04-18T08:36:43Z,P001,Café,1,2.5,2.5
8767,2026-04-18 08:36:43+00:00,2026-04-18T08:36:43Z,P002,Pan,2,1.2,2.4
16309,2026-04-18 08:36:44+00:00,2026-04-18T08:36:44Z,P008,Jugo,1,2.9,2.9
18765,2026-04-18 08:36:44+00:00,2026-04-18T08:36:44Z,P003,Leche,2,1.8,3.6
18408,2026-04-18 08:36:48+00:00,2026-04-18T08:36:48Z,P004,Huevos,1,3.9,3.9
4442,2026-04-18 08:36:49+00:00,2026-04-18T08:36:49Z,P002,Pan,2,1.2,2.4
15836,2026-04-18 08:36:50+00:00,2026-04-18T08:36:50Z,P004,Huevos,1,3.9,3.9
9765,2026-04-18 08:36:51+00:00,2026-04-18T08:36:51Z,P002,Pan,3,1.2,3.6
6435,2026-04-18 08:36:57+00:00,2026-04-18T08:36:57Z,P007,Galletas,1,1.6,1.6
15694,2026-04-18 08:36:57+00:00,2026-04-18T08:36:57Z,P004,Huevos,1,3.9,3.9
17593,2026-04-18 08:36:59+00:00,2026-04-18T08:36:59Z,P008,Jugo,2,2.9,5.8
15889,2026-04-18 08:37:00+00:00,2026-04-18T08:37:00Z,P002,Pan,2,1.2,2.4
9649,2026-04-18 08:37:03+00:00,2026-04-18T08:37:03Z,P005,Arroz,2,2.1,4.2
10706,2026-04-18 08:37:03+00:00,2026-04-18T08:37:03Z,P004,Huevos,1,3.9,3.9
1370,2026-04-18 08:37:04+00:00,2026-04-18T08:37:04Z,P002,Pan,1,1.2,1.2
6841,2026-04-18 08:37:10+00:00,2026-04-18T08:37:10Z,P003,Leche,1,1.8,1.8
16160,2026-04-18 08:37:13+00:00,2026-04-18T08:37:13Z,P004,Huevos,1,3.9,3.9
15416,2026-04-18 08:37:17+00:00,2026-04-18T08:37:17Z,P007,Galletas,2,1.6,3.2
184,2026-04-18 08:37:27+00:00,2026-04-18T08:37:27Z,P008,Jugo,4,2.9,11.6
12124,2026-04-18 08:37:32+00:00,2026-04-18T08:37:32Z,P002,Pan,1,1.2,1.2
5295,2026-04-18 08:37:33+00:00,2026-04-18T08:37:33Z,P005,Arroz,4,2.1,8.4
8224,2026-04-18 08:37:35+00:00,2026-04-18T08:37:35Z,P003,Leche,1,1.8,1.8
4582,2026-04-18 08:37:42+00:00,2026-04-18T08:37:42Z,P005,Arroz,1,2.1,2.1
139,2026-04-18 08:37:44+00:00,2026-04-18T08:37:44Z,P004,Huevos,1,3.9,3.9
2652,2026-04-18 08:37:46+00:00,2026-04-18T08:37:46Z,P006,Queso,1,4.5,4.5
17009,2026-04-18 08:37:50+00:00,2026-04-18T08:37:50Z,P001,Café,1,2.5,2.5
12064,2026-04-18 08:37:56+00:00,2026-04-18T08:37:56Z,P001,Café,5,2.5,12.5
11825,2026-04-18 08:37:57+00:00,2026-04-18T08:37:57Z,P003,Leche,3,1.8,5.4
18695,2026-04-18 08:37:57+00:00,2026-04-18T08:37:57Z,P002,Pan,1,1.2,1.2
7817,2026-04-18 08:37:58+00:00,2026-04-18T08:37:58Z,P005,Arroz,1,2.1,2.1
19057,2026-04-18 08:37:59+00:00,2026-04-18T08:37:59Z,P006,Queso,2,4.5,9.0
17666,2026-04-18 08:37:59+00:00,2026-04-18T08:37:59Z,P002,Pan,2,1.2,2.4
9038,2026-04-18 08:38:02+00:00,2026-04-18T08:38:02Z,P001,Café,3,2.5,7.5
6074,2026-04-18 08:38:06+00:00,2026-04-18T08:38:06Z,P008,Jugo,1,2.9,2.9
402,2026-04-18 08:38:09+00:00,2026-04-18T08:38:09Z,P006,Queso,3,4.5,13.5
5852,2026-04-18 08:38:13+00:00,2026-04-18T08:38:13Z,P002,Pan,2,1.2,2.4
9358,2026-04-18 08:38:15+00:00,2026-04-18T08:38:15Z,P008,Jugo,1,2.9,2.9
18272,2026-04-18 08:38:21+00:00,2026-04-18T08:38:21Z,P002,Pan,2,1.2,2.4
5248,2026-04-18 08:38:23+00:00,2026-04-18T08:38:23Z,P007,Galletas,1,1.6,1.6
13085,2026-04-18 08:38:31+00:00,2026-04-18T08:38:31Z,P007,Galletas,1,1.6,1.6
3566,2026-04-18 08:38:34+00:00,2026-04-18T08:38:34Z,P004,Huevos,4,3.9,15.6
14775,2026-04-18 08:38:38+00:00,2026-04-18T08:38:38Z,P003,Leche,1,1.8,1.8
969,2026-04-18 08:38:45+00:00,2026-04-18T08:38:45Z,P002,Pan,2,1.2,2.4
7070,2026-04-18 08:38:49+00:00,2026-04-18T08:38:49Z,P007,Galletas,2,1.6,3.2
10439,2026-04-18 08:38:49+00:00,2026-04-18T08:38:49Z,P002,Pan,1,1.2,1.2
13238,2026-04-18 08:38:50+00:00,2026-04-18T08:38:50Z,P008,Jugo,1,2.9,2.9
7410,2026-04-18 08:38:50+00:00,2026-04-18T08:38:50Z,P008,Jugo,1,2.9,2.9
16784,2026-04-18 08:38:52+00:00,2026-04-18T08:38:52Z,P002,Pan,2,1.2,2.4
3888,2026-04-18 08:39:03+00:00,2026-04-18T08:39:03Z,P008,Jugo,2,2.9,5.8
5920,2026-04-18 08:39:04+00:00,2026-04-18T08:39:04Z,P002,Pan,2,1.2,2.4
17307,2026-04-18 08:39:05+00:00,2026-04-18T08:39:05Z,P003,Leche,5,1.8,9.0
18669,2026-04-18 08:39:07+00:00,2026-04-18T08:39:07Z,P003,Leche,2,1.8,3.6
18865,2026-04-18 08:39:09+00:00,2026-04-18T08:39:09Z,P007,Galletas,1,1.6,1.6
18294,2026-04-18 08:39:10+00:00,2026-04-18T08:39:10Z,P002,Pan,1,1.2,1.2
9334,2026-04-18 08:39:10+00:00,2026-04-18T08:39:10Z,P002,Pan,1,1.2,1.2
17328,2026-04-18 08:39:11+00:00,2026-04-18T08:39:11Z,P003,Leche,1,1.8,1.8
12707,2026-04-18 08:39:13+00:00,2026-04-18T08:39:13Z,P001,Café,1,2.5,2.5
8022,2026-04-18 08:39:13+00:00,2026-04-18T08:39:13Z,P006,Queso,2,4.5,9.0
1230,2026-04-18 08:39:14+00:00,2026-04-18T08:39:14Z,P005,Arroz,4,2.1,8.4
7494,2026-04-18 08:39:16+00:00,2026-04-18T08:39:16Z,P006,Queso,3,4.5,13.5
15745,2026-04-18 08:39:17+00:00,2026-04-18T08:39:17Z,P008,Jugo,4,2.9,11.6
378,2026-04-18 08:39:18+00:00,2026-04-18T08:39:18Z,P008,Jugo,1,2.9,2.9
16639,2026-04-18 08:39:21+00:00,2026-04-18T08:39:21Z,P007,Galletas,1,1.6,1.6
13747,2026-04-18 08:39:24+00:00,2026-04-18T08:39:24Z,P002,Pan,3,1.2,3.6
1232,2026-04-18 08:39:26+00:00,2026-04-18T08:39:26Z,P007,Galletas,1,1.6,1.6
14009,2026-04-18 08:39:27+00:00,2026-04-18T08:39:27Z,P007,Galletas,3,1.6,4.8
14797,2026-04-18 08:39:28+00:00,2026-04-18T08:39:28Z,P003,Leche,2,1.8,3.6
296,2026-04-18 08:39:29+00:00,2026-04-18T08:39:29Z,P006,Queso,1,4.5,4.5
7349,2026-04-18 08:39:40+00:00,2026-04-18T08:39:40Z,P006,Queso,2,4.5,9.0
17082,2026-04-18 08:39:40+00:00,2026-04-18T08:39:40Z,P008,Jugo,1,2.9,2.9
9876,2026-04-18 08:39:42+00:00,2026-04-18T08:39:42Z,P006,Queso,2,4.5,9.0
6764,2026-04-18 08:39:44+00:00,2026-04-18T08:39:44Z,P007,Galletas,2,1.6,3.2
18412,2026-04-18 08:39:44+00:00,2026-04-18T08:39:44Z,P003,Leche,1,1.8,1.8
4473,2026-04-18 08:39:46+00:00,2026-04-18T08:39:46Z,P005,Arroz,2,2.1,4.2
1149,2026-04-18 08:39:47+00:00,2026-04-18T08:39:47Z,P004,Huevos,1,3.9,3.9
15191,2026-04-18 08:39:52+00:00,2026-04-18T08:39:52Z,P002,Pan,2,1.2,2.4
15789,2026-04-18 08:39:55+00:00,2026-04-18T08:39:55Z,P003,Leche,2,1.8,3.6
12856,2026-04-18 08:39:56+00:00,2026-04-18T08:39:56Z,P002,Pan,2,1.2,2.4
12020,2026-04-18 08:39:59+00:00,2026-04-18T08:39:59Z,P007,Galletas,2,1.6,3.2
17597,2026-04-18 08:40:00+00:00,2026-04-18T08:40:00Z,P007,Galletas,2,1.6,3.2
1934,2026-04-18 08:40:00+00:00,2026-04-18T08:40:00Z,P002,Pan,3,1.2,3.6
11476,2026-04-18 08:40:01+00:00,2026-04-18T08:40:01Z,P002,Pan,1,1.2,1.2
18926,2026-04-18 08:40:02+00:00,2026-04-18T08:40:02Z,P007,Galletas,3,1.6,4.8
8503,2026-04-18 08:40:03+00:00,2026-04-18T08:40:03Z,P005,Arroz,2,2.1,4.2
3578,2026-04-18 08:40:05+00:00,2026-04-18T08:40:05Z,P003,Leche,2,1.8,3.6
3243,2026-04-18 08:40:06+00:00,2026-04-18T08:40:06Z,P004,Huevos,1,3.9,3.9
3518,2026-04-18 08:40:09+00:00,2026-04-18T08:40:09Z,P004,Huevos,1,3.9,3.9
19915,2026-04-18 08:40:11+00:00,2026-04-18T08:40:11Z,P005,Arroz,1,2.1,2.1
5709,2026-04-18 08:40:14+00:00,2026-04-18T08:40:14Z,P003,Leche,3,1.8,5.4
12966,2026-04-18 08:40:16+00:00,2026-04-18T08:40:16Z,P002,Pan,2,1.2,2.4
9339,2026-04-18 08:40:17+00:00,2026-04-18T08:40:17Z,P008,Jugo,3,2.9,8.7
11178,2026-04-18 08:40:21+00:00,2026-04-18T08:40:21Z,P006,Queso,1,4.5,4.5
2945,2026-04-18 08:40:21+00:00,2026-04-18T08:40:21Z,P002,Pan,1,1.2,1.2
15894,2026-04-18 08:40:21+00:00,2026-04-18T08:40:21Z,P008,Jugo,2,2.9,5.8
12486,2026-04-18 08:40:21+00:00,2026-04-18T08:40:21Z,P008,Jugo,2,2.9,5.8
11589,2026-04-18 08:40:23+00:00,2026-04-18T08:40:23Z,P007,Galletas,2,1.6,3.2
11911,2026-04-18 08:40:26+00:00,2026-04-18T08:40:26Z,P002,Pan,2,1.2,2.4
10236,2026-04-18 08:40:27+00:00,2026-04-18T08:40:27Z,P006,Queso,2,4.5,9.0
3014,2026-04-18 08:40:27+00:00,2026-04-18T08:40:27Z,P007,Galletas,1,1.6,1.6
14423,2026-04-18 08:40:30+00:00,2026-04-18T08:40:30Z,P004,Huevos,4,3.9,15.6
973,2026-04-18 08:40:32+00:00,2026-04-18T08:40:32Z,P001,Café,3,2.5,7.5
250,2026-04-18 08:40:38+00:00,2026-04-18T08:40:38Z,P001,Café,1,2.5,2.5
13728,2026-04-18 08:40:41+00:00,2026-04-18T08:40:41Z,P002,Pan,1,1.2,1.2
15915,2026-04-18 08:40:42+00:00,2026-04-18T08:40:42Z,P008,Jugo,1,2.9,2.9
8534,2026-04-18 08:40:44+00:00,2026-04-18T08:40:44Z,P004,Huevos,2,3.9,7.8
16629,2026-04-18 08:40:45+00:00,2026-04-18T08:40:45Z,P003,Leche,1,1.8,1.8
5577,2026-04-18 08:40:46+00:00,2026-04-18T08:40:46Z,P002,Pan,1,1.2,1.2
9961,2026-04-18 08:40:47+00:00,2026-04-18T08:40:47Z,P005,Arroz,1,2.1,2.1
18360,2026-04-18 08:40:48+00:00,2026-04-18T08:40:48Z,P001,Café,2,2.5,5.0
919,2026-04-18 08:40:49+00:00,2026-04-18T08:40:49Z,P004,Huevos,3,3.9,11.7
11715,2026-04-18 08:40:54+00:00,2026-04-18T08:40:54Z,P004,Huevos,1,3.9,3.9
72,2026-04-18 08:40:54+00:00,2026-04-18T08:40:54Z,P005,Arroz,1,2.1,2.1
19263,2026-04-18 08:40:56+00:00,2026-04-18T08:40:56Z,P006,Queso,1,4.5,4.5
4521,2026-04-18 08:40:57+00:00,2026-04-18T08:40:57Z,P002,Pan,3,1.2,3.6
18102,2026-04-18 08:41:01+00:00,2026-04-18T08:41:01Z,P001,Café,4,2.5,10.0
4927,2026-04-18 08:41:03+00:00,2026-04-18T08:41:03Z,P005,Arroz,4,2.1,8.4
3047,2026-04-18 08:41:03+00:00,2026-04-18T08:41:03Z,P007,Galletas,1,1.6,1.6
13036,2026-04-18 08:41:04+00:00,2026-04-18T08:41:04Z,P005,Arroz,1,2.1,2.1
11565,2026-04-18 08:41:06+00:00,2026-04-18T08:41:06Z,P002,Pan,1,1.2,1.2
8220,2026-04-18 08:41:08+00:00,2026-04-18T08:41:08Z,P004,Huevos,1,3.9,3.9
6864,2026-04-18 08:41:08+00:00,2026-04-18T08:41:08Z,P008,Jugo,1,2.9,2.9
18473,2026-04-18 08:41:09+00:00,2026-04-18T08:41:09Z,P007,Galletas,4,1.6,6.4
4132,2026-04-18 08:41:09+00:00,2026-04-18T08:41:09Z,P008,Jugo,1,2.9,2.9
18778,2026-04-18 08:41:14+00:00,2026-04-18T08:41:14Z,P002,Pan,1,1.2,1.2
15950,2026-04-18 08:41:20+00:00,2026-04-18T08:41:20Z,P001,Café,1,2.5,2.5
3662,2026-04-18 08:41:23+00:00,2026-04-18T08:41:23Z,P002,Pan,1,1.2,1.2
11009,2026-04-18 08:41:25+00:00,2026-04-18T08:41:25Z,P005,Arroz,3,2.1,6.3
9105,2026-04-18 08:41:25+00:00,2026-04-18T08:41:25Z,P004,Huevos,2,3.9,7.8
14290,2026-04-18 08:41:26+00:00,2026-04-18T08:41:26Z,P005,Arroz,1,2.1,2.1
5324,2026-04-18 08:41:26+00:00,2026-04-18T08:41:26Z,P001,Café,1,2.5,2.5
18847,2026-04-18 08:41:27+00:00,2026-04-18T08:41:27Z,P002,Pan,2,1.2,2.4
9774,2026-04-18 08:41:28+00:00,2026-04-18T08:41:28Z,P004,Huevos,1,3.9,3.9
10485,2026-04-18 08:41:28+00:00,2026-04-18T08:41:28Z,P006,Queso,2,4.5,9.0
700,2026-04-18 08:41:28+00:00,2026-04-18T08:41:28Z,P003,Leche,1,1.8,1.8
5093,2026-04-18 08:41:29+00:00,2026-04-18T08:41:29Z,P005,Arroz,1,2.1,2.1
5605,2026-04-18 08:41:32+00:00,2026-04-18T08:41:32Z,P004,Huevos,1,3.9,3.9
6499,2026-04-18 08:41:36+00:00,2026-04-18T08:41:36Z,P008,Jugo,2,2.9,5.8
15476,2026-04-18 08:41:37+00:00,2026-04-18T08:41:37Z,P003,Leche,1,1.8,1.8
15845,2026-04-18 08:41:40+00:00,2026-04-18T08:41:40Z,P003,Leche,1,1.8,1.8
8525,2026-04-18 08:41:42+00:00,2026-04-18T08:41:42Z,P002,Pan,2,1.2,2.4
10682,2026-04-18 08:41:42+00:00,2026-04-18T08:41:42Z,P008,Jugo,1,2.9,2.9
19806,2026-04-18 08:41:44+00:00,2026-04-18T08:41:44Z,P004,Huevos,2,3.9,7.8
2421,2026-04-18 08:41:46+00:00,2026-04-18T08:41:46Z,P006,Queso,1,4.5,4.5
6552,2026-04-18 08:41:52+00:00,2026-04-18T08:41:52Z,P005,Arroz,4,2.1,8.4
1141,2026-04-18 08:41:54+00:00,2026-04-18T08:41:54Z,P001,Café,2,2.5,5.0
3500,2026-04-18 08:41:58+00:00,2026-04-18T08:41:58Z,P002,Pan,2,1.2,2.4
6610,2026-04-18 08:42:03+00:00,2026-04-18T08:42:03Z,P001,Café,1,2.5,2.5
10010,2026-04-18 08:42:05+00:00,2026-04-18T08:42:05Z,P004,Huevos,1,3.9,3.9
12010,2026-04-18 08:42:05+00:00,2026-04-18T08:42:05Z,P001,Café,1,2.5,2.5
5633,2026-04-18 08:42:09+00:00,2026-04-18T08:42:09Z,P006,Queso,2,4.5,9.0
17075,2026-04-18 08:42:10+00:00,2026-04-18T08:42:10Z,P004,Huevos,1,3.9,3.9
13418,2026-04-18 08:42:10+00:00,2026-04-18T08:42:10Z,P005,Arroz,5,2.1,10.5
13222,2026-04-18 08:42:17+00:00,2026-04-18T08:42:17Z,P003,Leche,4,1.8,7.2
5510,2026-04-18 08:42:18+00:00,2026-04-18T08:42:18Z,P007,Galletas,1,1.6,1.6
1496,2026-04-18 08:42:22+00:00,2026-04-18T08:42:22Z,P001,Café,1,2.5,2.5
11899,2026-04-18 08:42:23+00:00,2026-04-18T08:42:23Z,P002,Pan,2,1.2,2.4
98,2026-04-18 08:42:24+00:00,2026-04-18T08:42:24Z,P003,Leche,2,1.8,3.6
15532,2026-04-18 08:42:26+00:00,2026-04-18T08:42:26Z,P008,Jugo,1,2.9,2.9
584,2026-04-18 08:42:27+00:00,2026-04-18T08:42:27Z,P007,Galletas,1,1.6,1.6
1523,2026-04-18 08:42:31+00:00,2026-04-18T08:42:31Z,P008,Jugo,1,2.9,2.9
9753,2026-04-18 08:42:32+00:00,2026-04-18T08:42:32Z,P002,Pan,1,1.2,1.2
3880,2026-04-18 08:42:36+00:00,2026-04-18T08:42:36Z,P006,Queso,1,4.5,4.5
5327,2026-04-18 08:42:37+00:00,2026-04-18T08:42:37Z,P001,Café,2,2.5,5.0
16330,2026-04-18 08:42:37+00:00,2026-04-18T08:42:37Z,P005,Arroz,2,2.1,4.2
12493,2026-04-18 08:42:41+00:00,2026-04-18T08:42:41Z,P002,Pan,1,1.2,1.2
3679,2026-04-18 08:42:42+00:00,2026-04-18T08:42:42Z,P006,Queso,2,4.5,9.0
1990,2026-04-18 08:42:44+00:00,2026-04-18T08:42:44Z,P002,Pan,1,1.2,1.2
3049,2026-04-18 08:42:46+00:00,2026-04-18T08:42:46Z,P008,Jugo,1,2.9,2.9
17183,2026-04-18 08:42:47+00:00,2026-04-18T08:42:47Z,P008,Jugo,1,2.9,2.9
4404,2026-04-18 08:42:47+00:00,2026-04-18T08:42:47Z,P003,Leche,1,1.8,1.8
3519,2026-04-18 08:42:54+00:00,2026-04-18T08:42:54Z,P004,Huevos,1,3.9,3.9
1527,2026-04-18 08:42:55+00:00,2026-04-18T08:42:55Z,P005,Arroz,3,2.1,6.3
17895,2026-04-18 08:42:56+00:00,2026-04-18T08:42:56Z,P005,Arroz,1,2.1,2.1
8700,2026-04-18 08:42:57+00:00,2026-04-18T08:42:57Z,P002,Pan,1,1.2,1.2
2036,2026-04-18 08:42:57+00:00,2026-04-18T08:42:57Z,P002,Pan,1,1.2,1.2
12602,2026-04-18 08:43:03+00:00,2026-04-18T08:43:03Z,P006,Queso,1,4.5,4.5
903,2026-04-18 08:43:04+00:00,2026-04-18T08:43:04Z,P003,Leche,4,1.8,7.2
15791,2026-04-18 08:43:08+00:00,2026-04-18T08:43:08Z,P003,Leche,1,1.8,1.8
14095,2026-04-18 08:43:08+00:00,2026-04-18T08:43:08Z,P005,Arroz,1,2.1,2.1
7000,2026-04-18 08:43:10+00:00,2026-04-18T08:43:10Z,P008,Jugo,1,2.9,2.9
19671,2026-04-18 08:43:11+00:00,2026-04-18T08:43:11Z,P008,Jugo,2,2.9,5.8
7809,2026-04-18 08:43:12+00:00,2026-04-18T08:43:12Z,P007,Galletas,1,1.6,1.6
11119,2026-04-18 08:43:16+00:00,2026-04-18T08:43:16Z,P003,Leche,1,1.8,1.8
16348,2026-04-18 08:43:18+00:00,2026-04-18T08:43:18Z,P007,Galletas,1,1.6,1.6
14260,2026-04-18 08:43:21+00:00,2026-04-18T08:43:21Z,P008,Jugo,2,2.9,5.8
15262,2026-04-18 08:43:22+00:00,2026-04-18T08:43:22Z,P001,Café,1,2.5,2.5
3457,2026-04-18 08:43:27+00:00,2026-04-18T08:43:27Z,P002,Pan,1,1.2,1.2
3392,2026-04-18 08:43:31+00:00,2026-04-18T08:43:31Z,P002,Pan,1,1.2,1.2
17543,2026-04-18 08:43:32+00:00,2026-04-18T08:43:32Z,P008,Jugo,3,2.9,8.7
4255,2026-04-18 08:43:32+00:00,2026-04-18T08:43:32Z,P001,Café,1,2.5,2.5
11307,2026-04-18 08:43:32+00:00,2026-04-18T08:43:32Z,P005,Arroz,3,2.1,6.3
4516,2026-04-18 08:43:34+00:00,2026-04-18T08:43:34Z,P004,Huevos,1,3.9,3.9
331,2026-04-18 08:43:36+00:00,2026-04-18T08:43:36Z,P008,Jugo,1,2.9,2.9
14525,2026-04-18 08:43:38+00:00,2026-04-18T08:43:38Z,P002,Pan,1,1.2,1.2
19759,2026-04-18 08:43:40+00:00,2026-04-18T08:43:40Z,P002,Pan,1,1.2,1.2
7430,2026-04-18 08:43:41+00:00,2026-04-18T08:43:41Z,P003,Leche,1,1.8,1.8
10291,2026-04-18 08:43:41+00:00,2026-04-18T08:43:41Z,P002,Pan,2,1.2,2.4
19723,2026-04-18 08:43:48+00:00,2026-04-18T08:43:48Z,P007,Galletas,1,1.6,1.6
530,2026-04-18 08:43:52+00:00,2026-04-18T08:43:52Z,P002,Pan,2,1.2,2.4
4233,2026-04-18 08:43:52+00:00,2026-04-18T08:43:52Z,P001,Café,1,2.5,2.5
10933,2026-04-18 08:43:55+00:00,2026-04-18T08:43:55Z,P001,Café,1,2.5,2.5
17952,2026-04-18 08:43:56+00:00,2026-04-18T08:43:56Z,P005,Arroz,2,2.1,4.2
17612,2026-04-18 08:43:57+00:00,2026-04-18T08:43:57Z,P008,Jugo,3,2.9,8.7
19534,2026-04-18 08:44:00+00:00,2026-04-18T08:44:00Z,P005,Arroz,1,2.1,2.1
1383,2026-04-18 08:44:02+00:00,2026-04-18T08:44:02Z,P003,Leche,2,1.8,3.6
18962,2026-04-18 08:44:03+00:00,2026-04-18T08:44:03Z,P006,Queso,1,4.5,4.5
9144,2026-04-18 08:44:07+00:00,2026-04-18T08:44:07Z,P004,Huevos,1,3.9,3.9
17042,2026-04-18 08:44:08+00:00,2026-04-18T08:44:08Z,P007,Galletas,3,1.6,4.8
12867,2026-04-18 08:44:08+00:00,2026-04-18T08:44:08Z,P007,Galletas,2,1.6,3.2
14189,2026-04-18 08:44:09+00:00,2026-04-18T08:44:09Z,P002,Pan,1,1.2,1.2
6010,2026-04-18 08:44:12+00:00,2026-04-18T08:44:12Z,P007,Galletas,4,1.6,6.4
2965,2026-04-18 08:44:14+00:00,2026-04-18T08:44:14Z,P004,Huevos,3,3.9,11.7
14255,2026-04-18 08:44:15+00:00,2026-04-18T08:44:15Z,P007,Galletas,3,1.6,4.8
16917,2026-04-18 08:44:15+00:00,2026-04-18T08:44:15Z,P005,Arroz,3,2.1,6.3
14751,2026-04-18 08:44:16+00:00,2026-04-18T08:44:16Z,P002,Pan,1,1.2,1.2
135,2026-04-18 08:44:16+00:00,2026-04-18T08:44:16Z,P006,Queso,1,4.5,4.5
15811,2026-04-18 08:44:16+00:00,2026-04-18T08:44:16Z,P002,Pan,1,1.2,1.2
4401,2026-04-18 08:44:20+00:00,2026-04-18T08:44:20Z,P007,Galletas,1,1.6,1.6
3134,2026-04-18 08:44:22+00:00,2026-04-18T08:44:22Z,P007,Galletas,1,1.6,1.6
11607,2026-04-18 08:44:30+00:00,2026-04-18T08:44:30Z,P008,Jugo,1,2.9,2.9
2876,2026-04-18 08:44:30+00:00,2026-04-18T08:44:30Z,P001,Café,1,2.5,2.5
15926,2026-04-18 08:44:32+00:00,2026-04-18T08:44:32Z,P007,Galletas,2,1.6,3.2
3571,2026-04-18 08:44:34+00:00,2026-04-18T08:44:34Z,P002,Pan,2,1.2,2.4
8427,2026-04-18 08:44:34+00:00,2026-04-18T08:44:34Z,P006,Queso,1,4.5,4.5
1278,2026-04-18 08:44:37+00:00,2026-04-18T08:44:37Z,P007,Galletas,2,1.6,3.2
6178,2026-04-18 08:44:38+00:00,2026-04-18T08:44:38Z,P006,Queso,2,4.5,9.0
8558,2026-04-18 08:44:41+00:00,2026-04-18T08:44:41Z,P006,Queso,4,4.5,18.0
756,2026-04-18 08:44:42+00:00,2026-04-18T08:44:42Z,P002,Pan,1,1.2,1.2
10598,2026-04-18 08:44:43+00:00,2026-04-18T08:44:43Z,P004,Huevos,1,3.9,3.9
6397,2026-04-18 08:44:45+00:00,2026-04-18T08:44:45Z,P006,Queso,1,4.5,4.5
327,2026-04-18 08:44:49+00:00,2026-04-18T08:44:49Z,P003,Leche,2,1.8,3.6
4310,2026-04-18 08:44:49+00:00,2026-04-18T08:44:49Z,P008,Jugo,1,2.9,2.9
7706,2026-04-18 08:44:55+00:00,2026-04-18T08:44:55Z,P001,Café,1,2.5,2.5
7693,2026-04-18 08:44:58+00:00,2026-04-18T08:44:58Z,P004,Huevos,1,3.9,3.9
15246,2026-04-18 08:45:00+00:00,2026-04-18T08:45:00Z,P005,Arroz,3,2.1,6.3
8179,2026-04-18 08:45:03+00:00,2026-04-18T08:45:03Z,P003,Leche,4,1.8,7.2
11509,2026-04-18 08:45:05+00:00,2026-04-18T08:45:05Z,P003,Leche,3,1.8,5.4
8705,2026-04-18 08:45:08+00:00,2026-04-18T08:45:08Z,P005,Arroz,2,2.1,4.2
7366,2026-04-18 08:45:09+00:00,2026-04-18T08:45:09Z,P006,Queso,1,4.5,4.5
16537,2026-04-18 08:45:11+00:00,2026-04-18T08:45:11Z,P003,Leche,2,1.8,3.6
