venta_id,timestamp,timestamp_iso,producto_id,producto,cantidad,precio_unitario,total
4738,2026-04-18 09:02:32+00:00,2026-04-18T09:02:32Z,P003,Leche,1,1.8,1.8
1095,2026-04-18 09:02:37+00:00,2026-04-18T09:02:37Z,P008,Jugo,2,2.9,5.8
2717,2026-04-18 09:02:38+00:00,2026-04-18T09:02:38Z,P002,Pan,1,1.2,1.2
2135,2026-04-18 09:02:40+00:00,2026-04-18T09:02:40Z,P003,Leche,4,1.8,7.2
2738,2026-04-18 09:02:42+00:00,2026-04-18T09:02:42Z,P002,Pan,2,1.2,2.4
3646,2026-04-18 09:02:44+00:00,2026-04-18T09:02:44Z,P005,Arroz,1,2.1,2.1
4439,2026-04-18 09:02:51+00:00,2026-04-18T09:02:51Z,P006,Queso,1,4.5,4.5
1533,2026-04-18 09:03:01+00:00,2026-04-18T09:03:01Z,P001,Café,1,2.5,2.5
4704,2026-04-18 09:03:06+00:00,2026-04-18T09:03:06Z,P008,Jugo,1,2.9,2.9
56,2026-04-18 09:03:37+00:00,2026-04-18T09:03:37Z,P001,Café,2,2.5,5.0
1908,2026-04-18 09:03:38+00:00,2026-04-18T09:03:38Z,P001,Café,1,2.5,2.5
4296,2026-04-18 09:03:41+00:00,2026-04-18T09:03:41Z,P001,Café,4,2.5,10.0
3558,2026-04-18 09:03:42+00:00,2026-04-18T09:03:42Z,P008,Jugo,1,2.9,2.9
4892,2026-04-18 09:03:44+00:00,2026-04-18T09:03:44Z,P006,Queso,2,4.5,9.0
3117,2026-04-18 09:03:45+00:00,2026-04-18T09:03:45Z,P002,Pan,1,1.2,1.2
907,2026-04-18 09:03:49+00:00,2026-04-18T09:03:49Z,P005,Arroz,1,2.1,2.1
4995,2026-04-18 09:04:03+00:00,2026-04-18T09:04:03Z,P002,Pan,2,1.2,2.4
1431,2026-04-18 09:04:06+00:00,2026-04-18T09:04:06Z,P003,Leche,1,1.8,1.8
687,2026-04-18 09:04:12+00:00,2026-04-18T09:04:12Z,P003,Leche,2,1.8,3.6
4856,2026-04-18 09:04:14+00:00,2026-04-18T09:04:14Z,P001,Café,1,2.5,2.5
663,2026-04-18 09:04:16+00:00,2026-04-18T09:04:16Z,P002,Pan,1,1.2,1.2
4470,2026-04-18 09:04:20+00:00,2026-04-18T09:04:20Z,P007,Galletas,1,1.6,1.6
3082,2026-04-18 09:04:23+00:00,2026-04-18T09:04:23Z,P006,Queso,2,4.5,9.0
388,2026-04-18 09:04:28+00:00,2026-04-18T09:04:28Z,P008,Jugo,2,2.9,5.8
824,2026-04-18 09:04:52+00:00,2026-04-18T09:04:52Z,P001,Café,1,2.5,2.5
4879,2026-04-18 09:04:53+00:00,2026-04-18T09:04:53Z,P005,Arroz,1,2.1,2.1
1910,2026-04-18 09:05:01+00:00,2026-04-18T09:05:01Z,P007,Galletas,1,1.6,1.6
1751,2026-04-18 09:05:09+00:00,2026-04-18T09:05:09Z,P005,Arroz,4,2.1,8.4
366,2026-04-18 09:05:20+00:00,2026-04-18T09:05:20Z,P005,Arroz,1,2.1,2.1
2700,2026-04-18 09:05:21+00:00,2026-04-18T09:05:21Z,P007,Galletas,2,1.6,3.2
339,2026-04-18 09:05:23+00:00,2026-04-18T09:05:23Z,P004,Huevos,1,3.9,3.9
2194,2026-04-18 09:05:33+00:00,2026-04-18T09:05:33Z,P007,Galletas,4,1.6,6.4
4102,2026-04-18 09:05:35+00:00,2026-04-18T09:05:35Z,P001,Café,2,2.5,5.0
4263,2026-04-18 09:05:45+00:00,2026-04-18T09:05:45Z,P006,Queso,3,4.5,13.5
4088,2026-04-18 09:05:45+00:00,2026-04-18T09:05:45Z,P002,Pan,2,1.2,2.4
2633,2026-04-18 09:05:56+00:00,2026-04-18T09:05:56Z,P004,Huevos,4,3.9,15.6
748,2026-04-18 09:06:03+00:00,2026-04-18T09:06:03Z,P007,Galletas,2,1.6,3.2
742,2026-04-18 09:06:04+00:00,2026-04-18T09:06:04Z,P006,Queso,1,4.5,4.5
548,2026-04-18 09:06:05+00:00,2026-04-18T09:06:05Z,P001,Café,4,2.5,10.0
665,2026-04-18 09:06:57+00:00,2026-04-18T09:06:57Z,P002,Pan,1,1.2,1.2
290,2026-04-18 09:07:00+00:00,2026-04-18T09:07:00Z,P008,Jugo,2,2.9,5.8
3548,2026-04-18 09:07:05+00:00,2026-04-18T09:07:05Z,P005,Arroz,2,2.1,4.2
2134,2026-04-18 09:07:10+00:00,2026-04-18T09:07:10Z,P004,Huevos,1,3.9,3.9
2957,2026-04-18 09:07:12+00:00,2026-04-18T09:07:12Z,P005,Arroz,3,2.1,6.3
2540,2026-04-18 09:07:18+00:00,2026-04-18T09:07:18Z,P005,Arroz,1,2.1,2.1
1248,2026-04-18 09:07:23+00:00,2026-04-18T09:07:23Z,P001,Café,2,2.5,5.0
4381,2026-04-18 09:07:25+00:00,2026-04-18T09:07:25Z,P004,Huevos,2,3.9,7.8
689,2026-04-18 09:07:34+00:00,2026-04-18T09:07:34Z,P006,Queso,4,4.5,18.0
249,2026-04-18 09:07:54+00:00,2026-04-18T09:07:54Z,P008,Jugo,1,2.9,2.9
4755,2026-04-18 09:07:56+00:00,2026-04-18T09:07:56Z,P002,Pan,2,1.2,2.4
4969,2026-04-18 09:08:09+00:00,2026-04-18T09:08:09Z,P002,Pan,1,1.2,1.2
3876,2026-04-18 09:08:09+00:00,2026-04-18T09:08:09Z,P005,Arroz,1,2.1,2.1
2172,2026-04-18 09:08:11+00:00,2026-04-18T09:08:11Z,P007,Galletas,1,1.6,1.6
2136,2026-04-18 09:08:17+00:00,2026-04-18T09:08:17Z,P001,Café,2,2.5,5.0
2127,2026-04-18 09:08:18+00:00,2026-04-18T09:08:18Z,P001,Café,4,2.5,10.0
3747,2026-04-18 09:08:19+00:00,2026-04-18T09:08:19Z,P006,Queso,3,4.5,13.5
707,2026-04-18 09:08:26+00:00,2026-04-18T09:08:26Z,P004,Huevos,2,3.9,7.8
4577,2026-04-18 09:08:42+00:00,2026-04-18T09:08:42Z,P003,Leche,4,1.8,7.2
3766,2026-04-18 09:08:43+00:00,2026-04-18T09:08:43Z,P005,Arroz,2,2.1,4.2
4025,2026-04-18 09:08:45+00:00,2026-04-18T09:08:45Z,P007,Galletas,2,1.6,3.2
257,2026-04-18 09:08:47+00:00,2026-04-18T09:08:47Z,P007,Galletas,1,1.6,1.6
1082,2026-04-18 09:09:00+00:00,2026-04-18T09:09:00Z,P008,Jugo,1,2.9,2.9
4819,2026-04-18 09:09:06+00:00,2026-04-18T09:09:06Z,P007,Galletas,1,1.6,1.6
4093,2026-04-18 09:09:24+00:00,2026-04-18T09:09:24Z,P007,Galletas,1,1.6,1.6
2964,2026-04-18 09:09:42+00:00,2026-04-18T09:09:42Z,P005,Arroz,1,2.1,2.1
3395,2026-04-18 09:09:42+00:00,2026-04-18T09:09:42Z,P005,Arroz,3,2.1,6.3
2329,2026-04-18 09:09:48+00:00,2026-04-18T09:09:48Z,P007,Galletas,2,1.6,3.2
4197,2026-04-18 09:09:56+00:00,2026-04-18T09:09:56Z,P002,Pan,1,1.2,1.2
2507,2026-04-18 09:09:58+00:00,2026-04-18T09:09:58Z,P001,Café,1,2.5,2.5
1902,2026-04-18 09:10:10+00:00,2026-04-18T09:10:10Z,P001,Café,2,2.5,5.0
1277,2026-04-18 09:10:30+00:00,2026-04-18T09:10:30Z,P007,Galletas,1,1.6,1.6
3580,2026-04-18 09:10:43+00:00,2026-04-18T09:10:43Z,P005,Arroz,5,2.1,10.5
726,2026-04-18 09:10:46+00:00,2026-04-18T09:10:46Z,P007,Galletas,2,1.6,3.2
3354,2026-04-18 09:10:49+00:00,2026-04-18T09:10:49Z,P005,Arroz,1,2.1,2.1
82,2026-04-18 09:10:51+00:00,2026-04-18T09:10:51Z,P003,Leche,3,1.8,5.4
2131,2026-04-18 09:11:00+00:00,2026-04-18T09:11:00Z,P003,Leche,2,1.8,3.6
694,2026-04-18 09:11:01+00:00,2026-04-18T09:11:01Z,P007,Galletas,3,1.6,4.8
1830,2026-04-18 09:11:21+00:00,2026-04-18T09:11:21Z,P004,Huevos,1,3.9,3.9
302,2026-04-18 09:11:38+00:00,2026-04-18T09:11:38Z,P003,Leche,2,1.8,3.6
2993,2026-04-18 09:11:45+00:00,2026-04-18T09:11:45Z,P007,Galletas,3,1.6,4.8
730,2026-04-18 09:11:46+00:00,2026-04-18T09:11:46Z,P001,Café,4,2.5,10.0
3764,2026-04-18 09:11:59+00:00,2026-04-18T09:11:59Z,P007,Galletas,1,1.6,1.6
3665,2026-04-18 09:11:59+00:00,2026-04-18T09:11:59Z,P001,Café,2,2.5,5.0
2312,2026-04-18 09:12:03+00:00,2026-04-18T09:12:03Z,P008,Jugo,1,2.9,2.9
1357,2026-04-18 09:12:11+00:00,2026-04-18T09:12:11Z,P001,Café,4,2.5,10.0
4295,2026-04-18 09:12:12+00:00,2026-04-18T09:12:12Z,P008,Jugo,1,2.9,2.9
4917,2026-04-18 09:12:13+00:00,2026-04-18T09:12:13Z,P003,Leche,1,1.8,1.8
2868,2026-04-18 09:12:13+00:00,2026-04-18T09:12:13Z,P002,Pan,2,1.2,2.4
3195,2026-04-18 09:12:20+00:00,2026-04-18T09:12:20Z,P005,Arroz,1,2.1,2.1
2297,2026-04-18 09:12:43+00:00,2026-04-18T09:12:43Z,P005,Arroz,4,2.1,8.4
1986,2026-04-18 09:12:45+00:00,2026-04-18T09:12:45Z,P003,Leche,3,1.8,5.4
1394,2026-04-18 09:12:47+00:00,2026-04-18T09:12:47Z,P006,Queso,1,4.5,4.5
4262,2026-04-18 09:12:52+00:00,2026-04-18T09:12:52Z,P001,Café,3,2.5,7.5
1746,2026-04-18 09:13:15+00:00,2026-04-18T09:13:15Z,P008,Jugo,1,2.9,2.9
512,2026-04-18 09:13:23+00:00,2026-04-18T09:13:23Z,P006,Queso,1,4.5,4.5
2689,2026-04-18 09:13:27+00:00,2026-04-18T09:13:27Z,P002,Pan,2,1.2,2.4
2602,2026-04-18 09:13:48+00:00,2026-04-18T09:13:48Z,P008,Jugo,1,2.9,2.9
491,2026-04-18 09:13:48+00:00,2026-04-18T09:13:48Z,P001,Café,1,2.5,2.5
289,2026-04-18 09:13:49+00:00,2026-04-18T09:13:49Z,P003,Leche,2,1.8,3.6
2210,2026-04-18 09:13:51+00:00,2026-04-18T09:13:51Z,P003,Leche,2,1.8,3.6
2570,2026-04-18 09:13:56+00:00,2026-04-18T09:13:56Z,P007,Galletas,1,1.6,1.6
3568,2026-04-18 09:13:59+00:00,2026-04-18T09:13:59Z,P001,Café,1,2.5,2.5
711,2026-04-18 09:14:01+00:00,2026-04-18T09:14:01Z,P005,Arroz,1,2.1,2.1
4858,2026-04-18 09:14:02+00:00,2026-04-18T09:14:02Z,P003,Leche,1,1.8,1.8
2788,2026-04-18 09:14:09+00:00,2026-04-18T09:14:09Z,P005,Arroz,2,2.1,4.2
3323,2026-04-18 09:14:10+00:00,2026-04-18T09:14:10Z,P007,Galletas,1,1.6,1.6
3642,2026-04-18 09:14:25+00:00,2026-04-18T09:14:25Z,P008,Jugo,1,2.9,2.9
288,2026-04-18 09:14:25+00:00,2026-04-18T09:14:25Z,P001,Café,1,2.5,2.5
3321,2026-04-18 09:14:39+00:00,2026-04-18T09:14:39Z,P005,Arroz,4,2.1,8.4
945,2026-04-18 09:14:45+00:00,2026-04-18T09:14:45Z,P007,Galletas,1,1.6,1.6
4753,2026-04-18 09:15:02+00:00,2026-04-18T09:15:02Z,P001,Café,1,2.5,2.5
3370,2026-04-18 09:15:09+00:00,2026-04-18T09:15:09Z,P001,Café,3,2.5,7.5
2756,2026-04-18 09:15:10+00:00,2026-04-18T09:15:10Z,P008,Jugo,2,2.9,5.8
592,2026-04-18 09:15:19+00:00,2026-04-18T09:15:19Z,P002,Pan,1,1.2,1.2
3922,2026-04-18 09:15:34+00:00,2026-04-18T09:15:34Z,P002,Pan,3,1.2,3.6
736,2026-04-18 09:15:44+00:00,2026-04-18T09:15:44Z,P002,Pan,1,1.2,1.2
3512,2026-04-18 09:15:47+00:00,2026-04-18T09:15:47Z,P001,Café,2,2.5,5.0
3533,2026-04-18 09:15:48+00:00,2026-04-18T09:15:48Z,P003,Leche,2,1.8,3.6
1637,2026-04-18 09:15:49+00:00,2026-04-18T09:15:49Z,P007,Galletas,1,1.6,1.6
959,2026-04-18 09:16:23+00:00,2026-04-18T09:16:23Z,P004,Huevos,1,3.9,3.9
3211,2026-04-18 09:16:29+00:00,2026-04-18T09:16:29Z,P004,Huevos,1,3.9,3.9
3839,2026-04-18 09:16:36+00:00,2026-04-18T09:16:36Z,P008,Jugo,2,2.9,5.8
174,2026-04-18 09:16:50+00:00,2026-04-18T09:16:50Z,P004,Huevos,1,3.9,3.9
4380,2026-04-18 09:16:50+00:00,2026-04-18T09:16:50Z,P002,Pan,2,1.2,2.4
4965,2026-04-18 09:17:13+00:00,2026-04-18T09:17:13Z,P003,Leche,1,1.8,1.8
2111,2026-04-18 09:17:23+00:00,2026-04-18T09:17:23Z,P005,Arroz,4,2.1,8.4
4665,2026-04-18 09:17:29+00:00,2026-04-18T09:17:29Z,P002,Pan,1,1.2,1.2
1037,2026-04-18 09:17:30+00:00,2026-04-18T09:17:30Z,P006,Queso,1,4.5,4.5
3299,2026-04-18 09:17:55+00:00,2026-04-18T09:17:55Z,P005,Arroz,2,2.1,4.2
1573,2026-04-18 09:17:56+00:00,2026-04-18T09:17:56Z,P003,Leche,1,1.8,1.8
1022,2026-04-18 09:18:05+00:00,2026-04-18T09:18:05Z,P007,Galletas,2,1.6,3.2
1945,2026-04-18 09:18:24+00:00,2026-04-18T09:18:24Z,P008,Jugo,1,2.9,2.9
1062,2026-04-18 09:18:28+00:00,2026-04-18T09:18:28Z,P003,Leche,1,1.8,1.8
4989,2026-04-18 09:18:36+00:00,2026-04-18T09:18:36Z,P003,Leche,2,1.8,3.6
4572,2026-04-18 09:18:43+00:00,2026-04-18T09:18:43Z,P006,Queso,1,4.5,4.5
2332,2026-04-18 09:18:45+00:00,2026-04-18T09:18:45Z,P002,Pan,1,1.2,1.2
3336,2026-04-18 09:18:57+00:00,2026-04-18T09:18:57Z,P004,Huevos,1,3.9,3.9
1069,2026-04-18 09:19:00+00:00,2026-04-18T09:19:00Z,P001,Café,1,2.5,2.5
2204,2026-04-18 09:19:00+00:00,2026-04-18T09:19:00Z,P006,Queso,2,4.5,9.0
345,2026-04-18 09:19:07+00:00,2026-04-18T09:19:07Z,P001,Café,1,2.5,2.5
3854,2026-04-18 09:19:15+00:00,2026-04-18T09:19:15Z,P007,Galletas,2,1.6,3.2
4405,2026-04-18 09:19:29+00:00,2026-04-18T09:19:29Z,P005,Arroz,1,2.1,2.1
856,2026-04-18 09:20:00+00:00,2026-04-18T09:20:00Z,P004,Huevos,4,3.9,15.6
188,2026-04-18 09:20:07+00:00,2026-04-18T09:20:07Z,P007,Galletas,3,1.6,4.8
4959,2026-04-18 09:20:09+00:00,2026-04-18T09:20:09Z,P007,Galletas,1,1.6,1.6
734,2026-04-18 09:20:10+00:00,2026-04-18T09:20:10Z,P002,Pan,3,1.2,3.6
3783,2026-04-18 09:20:18+00:00,2026-04-18T09:20:18Z,P008,Jugo,1,2.9,2.9
1757,2026-04-18 09:20:29+00:00,2026-04-18T09:20:29Z,P007,Galletas,1,1.6,1.6
4600,2026-04-18 09:20:53+00:00,2026-04-18T09:20:53Z,P004,Huevos,4,3.9,15.6
1816,2026-04-18 09:21:18+00:00,2026-04-18T09:21:18Z,P006,Queso,4,4.5,18.0
3655,2026-04-18 09:21:22+00:00,2026-04-18T09:21:22Z,P001,Café,3,2.5,7.5
4565,2026-04-18 09:21:27+00:00,2026-04-18T09:21:27Z,P007,Galletas,3,1.6,4.8
502,2026-04-18 09:21:41+00:00,2026-04-18T09:21:41Z,P002,Pan,4,1.2,4.8
4622,2026-04-18 09:21:51+00:00,2026-04-18T09:21:51Z,P002,Pan,2,1.2,2.4
1706,2026-04-18 09:22:00+00:00,2026-04-18T09:22:00Z,P005,Arroz,3,2.1,6.3
528,2026-04-18 09:22:17+00:00,2026-04-18T09:22:17Z,P007,Galletas,1,1.6,1.6
2562,2026-04-18 09:22:30+00:00,2026-04-18T09:22:30Z,P003,Leche,3,1.8,5.4
3132,2026-04-18 09:22:47+00:00,2026-04-18T09:22:47Z,P008,Jugo,1,2.9,2.9
3381,2026-04-18 09:23:03+00:00,2026-04-18T09:23:03Z,P002,Pan,3,1.2,3.6
1731,2026-04-18 09:23:19+00:00,2026-04-18T09:23:19Z,P005,Arroz,1,2.1,2.1
2218,2026-04-18 09:23:22+00:00,2026-04-18T09:23:22Z,P002,Pan,1,1.2,1.2
2832,2026-04-18 09:23:28+00:00,2026-04-18T09:23:28Z,P005,Arroz,1,2.1,2.1
2596,2026-04-18 09:23:30+00:00,2026-04-18T09:23:30Z,P002,Pan,2,1.2,2.4
4276,2026-04-18 09:23:36+00:00,2026-04-18T09:23:36Z,P007,Galletas,1,1.6,1.6
4588,2026-04-18 09:23:40+00:00,2026-04-18T09:23:40Z,P004,Huevos,1,3.9,3.9
2002,2026-04-18 09:23:51+00:00,2026-04-18T09:23:51Z,P003,Leche,1,1.8,1.8
1222,2026-04-18 09:23:57+00:00,2026-04-18T09:23:57Z,P007,Galletas,3,1.6,4.8
2781,2026-04-18 09:24:16+00:00,2026-04-18T09:24:16Z,P004,Huevos,1,3.9,3.9
1526,2026-04-18 09:24:28+00:00,2026-04-18T09:24:28Z,P008,Jugo,1,2.9,2.9
332,2026-04-18 09:24:32+00:00,2026-04-18T09:24:32Z,P007,Galletas,4,1.6,6.4
849,2026-04-18 09:24:44+00:00,2026-04-18T09:24:44Z,P008,Jugo,2,2.9,5.8
3264,2026-04-18 09:24:49+00:00,2026-04-18T09:24:49Z,P003,Leche,2,1.8,3.6
1087,2026-04-18 09:24:53+00:00,2026-04-18T09:24:53Z,P001,Café,1,2.5,2.5
122,2026-04-18 09:24:54+00:00,2026-04-18T09:24:54Z,P007,Galletas,1,1.6,1.6
406,2026-04-18 09:24:55+00:00,2026-04-18T09:24:55Z,P007,Galletas,1,1.6,1.6
3288,2026-04-18 09:25:01+00:00,2026-04-18T09:25:01Z,P004,Huevos,2,3.9,7.8
4958,2026-04-18 09:25:08+00:00,2026-04-18T09:25:08Z,P007,Galletas,3,1.6,4.8
3070,2026-04-18 09:25:09+00:00,2026-04-18T09:25:09Z,P008,Jugo,1,2.9,2.9
1145,2026-04-18 09:25:09+00:00,2026-04-18T09:25:09Z,P003,Leche,1,1.8,1.8
1794,2026-04-18 09:25:12+00:00,2026-04-18T09:25:12Z,P006,Queso,1,4.5,4.5
4337,2026-04-18 09:25:14+00:00,2026-04-18T09:25:14Z,P008,Jugo,2,2.9,5.8
2916,2026-04-18 09:25:18+00:00,2026-04-18T09:25:18Z,P007,Galletas,3,1.6,4.8
558,2026-04-18 09:25:21+00:00,2026-04-18T09:25:21Z,P007,Galletas,3,1.6,4.8
359,2026-04-18 09:25:52+00:00,2026-04-18T09:25:52Z,P008,Jugo,1,2.9,2.9
3708,2026-04-18 09:25:59+00:00,2026-04-18T09:25:59Z,P005,Arroz,1,2.1,2.1
4778,2026-04-18 09:26:01+00:00,2026-04-18T09:26:01Z,P001,Café,1,2.5,2.5
4714,2026-04-18 09:26:03+00:00,2026-04-18T09:26:03Z,P003,Leche,3,1.8,5.4
2730,2026-04-18 09:26:13+00:00,2026-04-18T09:26:13Z,P001,Café,2,2.5,5.0
3517,2026-04-18 09:26:24+00:00,2026-04-18T09:26:24Z,P005,Arroz,1,2.1,2.1
2805,2026-04-18 09:26:38+00:00,2026-04-18T09:26:38Z,P005,Arroz,1,2.1,2.1
3999,2026-04-18 09:26:45+00:00,2026-04-18T09:26:45Z,P003,Leche,1,1.8,1.8
1543,2026-04-18 09:27:12+00:00,2026-04-18T09:27:12Z,P008,Jugo,2,2.9,5.8
1390,2026-04-18 09:27:16+00:00,2026-04-18T09:27:16Z,P006,Queso,2,4.5,9.0
1150,2026-04-18 09:27:20+00:00,2026-04-18T09:27:20Z,P002,Pan,1,1.2,1.2
2381,2026-04-18 09:27:22+00:00,2026-04-18T09:27:22Z,P001,Café,1,2.5,2.5
3553,2026-04-18 09:27:44+00:00,2026-04-18T09:27:44Z,P006,Queso,4,4.5,18.0
4979,2026-04-18 09:27:45+00:00,2026-04-18T09:27:45Z,P008,Jugo,1,2.9,2.9
2091,2026-04-18 09:27:57+00:00,2026-04-18T09:27:57Z,P003,Leche,1,1.8,1.8
4756,2026-04-18 09:28:05+00:00,2026-04-18T09:28:05Z,P002,Pan,1,1.2,1.2
4121,2026-04-18 09:28:15+00:00,2026-04-18T09:28:15Z,P002,Pan,1,1.2,1.2
1578,2026-04-18 09:28:24+00:00,2026-04-18T09:28:24Z,P001,Café,3,2.5,7.5
4920,2026-04-18 09:28:27+00:00,2026-04-18T09:28:27Z,P004,Huevos,3,3.9,11.7
544,2026-04-18 09:28:31+00:00,2026-04-18T09:28:31Z,P004,Huevos,1,3.9,3.9
3749,2026-04-18 09:28:40+00:00,2026-04-18T09:28:40Z,P008,Jugo,4,2.9,11.6
2474,2026-04-18 09:28:41+00:00,2026-04-18T09:28:41Z,P008,Jugo,4,2.9,11.6
2092,2026-04-18 09:28:42+00:00,2026-04-18T09:28:42Z,P008,Jugo,1,2.9,2.9
1605,2026-04-18 09:28:58+00:00,2026-04-18T09:28:58Z,P004,Huevos,1,3.9,3.9
4465,2026-04-18 09:28:58+00:00,2026-04-18T09:28:58Z,P008,Jugo,1,2.9,2.9
4692,2026-04-18 09:29:01+00:00,2026-04-18T09:29:01Z,P008,Jugo,1,2.9,2.9
4997,2026-04-18 09:29:05+00:00,2026-04-18T09:29:05Z,P002,Pan,4,1.2,4.8
2613,2026-04-18 09:29:13+00:00,2026-04-18T09:29:13Z,P006,Queso,4,4.5,18.0
4731,2026-04-18 09:29:16+00:00,2026-04-18T09:29:16Z,P001,Café,1,2.5,2.5
4035,2026-04-18 09:29:21+00:00,2026-04-18T09:29:21Z,P003,Leche,3,1.8,5.4
2678,2026-04-18 09:29:34+00:00,2026-04-18T09:29:34Z,P003,Leche,2,1.8,3.6
2337,2026-04-18 09:29:41+00:00,2026-04-18T09:29:41Z,P003,Leche,3,1.8,5.4
4880,2026-04-18 09:29:42+00:00,2026-04-18T09:29:42Z,P003,Leche,1,1.8,1.8
4797,2026-04-18 09:29:53+00:00,2026-04-18T09:29:53Z,P002,Pan,2,1.2,2.4
3458,2026-04-18 09:30:01+00:00,2026-04-18T09:30:01Z,P002,Pan,1,1.2,1.2
2157,2026-04-18 09:30:09+00:00,2026-04-18T09:30:09Z,P004,Huevos,1,3.9,3.9
1799,2026-04-18 09:30:15+00:00,2026-04-18T09:30:15Z,P006,Queso,3,4.5,13.5
1439,2026-04-18 09:30:23+00:00,2026-04-18T09:30:23Z,P005,Arroz,2,2.1,4.2
3174,2026-04-18 09:30:23+00:00,2026-04-18T09:30:23Z,P003,Leche,1,1.8,1.8
1064,2026-04-18 09:30:29+00:00,2026-04-18T09:30:29Z,P005,Arroz,1,2.1,2.1
134,2026-04-18 09:30:42+00:00,2026-04-18T09:30:42Z,P002,Pan,2,1.2,2.4
2828,2026-04-18 09:30:46+00:00,2026-04-18T09:30:46Z,P008,Jugo,4,2.9,11.6
3281,2026-04-18 09:30:51+00:00,2026-04-18T09:30:51Z,P004,Huevos,1,3.9,3.9
124,2026-04-18 09:31:01+00:00,2026-04-18T09:31:01Z,P007,Galletas,1,1.6,1.6
1467,2026-04-18 09:31:02+00:00,2026-04-18T09:31:02Z,P005,Arroz,3,2.1,6.3
2102,2026-04-18 09:31:05+00:00,2026-04-18T09:31:05Z,P007,Galletas,1,1.6,1.6
3133,2026-04-18 09:31:20+00:00,2026-04-18T09:31:20Z,P004,Huevos,1,3.9,3.9
2115,2026-04-18 09:31:23+00:00,2026-04-18T09:31:23Z,P006,Queso,1,4.5,4.5
3528,2026-04-18 09:31:24+00:00,2026-04-18T09:31:24Z,P004,Huevos,5,3.9,19.5
1984,2026-04-18 09:31:25+00:00,2026-04-18T09:31:25Z,P002,Pan,1,1.2,1.2
785,2026-04-18 09:31:38+00:00,2026-04-18T09:31:38Z,P008,Jugo,1,2.9,2.9
2954,2026-04-18 09:31:40+00:00,2026-04-18T09:31:40Z,P003,Leche,2,1.8,3.6
1896,2026-04-18 09:32:02+00:00,2026-04-18T09:32:02Z,P008,Jugo,1,2.9,2.9
1171,2026-04-18 09:32:17+00:00,2026-04-18T09:32:17Z,P001,Café,2,2.5,5.0
3397,2026-04-18 09:32:19+00:00,2026-04-18T09:32:19Z,P008,Jugo,4,2.9,11.6
1613,2026-04-18 09:32:31+00:00,2026-04-18T09:32:31Z,P006,Queso,3,4.5,13.5
3715,2026-04-18 09:32:42+00:00,2026-04-18T09:32:42Z,P006,Queso,1,4.5,4.5
574,2026-04-18 09:32:47+00:00,2026-04-18T09:32:47Z,P004,Huevos,1,3.9,3.9
3347,2026-04-18 09:33:04+00:00,2026-04-18T09:33:04Z,P004,Huevos,3,3.9,11.7
4656,2026-04-18 09:33:05+00:00,2026-04-18T09:33:05Z,P007,Galletas,3,1.6,4.8
3602,2026-04-18 09:33:07+00:00,2026-04-18T09:33:07Z,P001,Café,1,2.5,2.5
1849,2026-04-18 09:33:22+00:00,2026-04-18T09:33:22Z,P004,Huevos,2,3.9,7.8
4697,2026-04-18 09:33:27+00:00,2026-04-18T09:33:27Z,P002,Pan,2,1.2,2.4
2814,2026-04-18 09:33:30+00:00,2026-04-18T09:33:30Z,P002,Pan,2,1.2,2.4
1328,2026-04-18 09:33:43+00:00,2026-04-18T09:33:43Z,P001,Café,1,2.5,2.5
4384,2026-04-18 09:33:48+00:00,2026-04-18T09:33:48Z,P003,Leche,1,1.8,1.8
3360,2026-04-18 09:33:51+00:00,2026-04-18T09:33:51Z,P008,Jugo,2,2.9,5.8
794,2026-04-18 09:33:52+00:00,2026-04-18T09:33:52Z,P007,Galletas,2,1.6,3.2
394,2026-04-18 09:34:05+00:00,2026-04-18T09:34:05Z,P003,Leche,2,1.8,3.6
2200,2026-04-18 09:34:06+00:00,2026-04-18T09:34:06Z,P002,Pan,1,1.2,1.2
2351,2026-04-18 09:34:06+00:00,2026-04-18T09:34:06Z,P005,Arroz,1,2.1,2.1
4620,2026-04-18 09:34:12+00:00,2026-04-18T09:34:12Z,P008,Jugo,3,2.9,8.7
2488,2026-04-18 09:34:18+00:00,2026-04-18T09:34:18Z,P006,Queso,2,4.5,9.0
601,2026-04-18 09:34:18+00:00,2026-04-18T09:34:18Z,P003,Leche,2,1.8,3.6
1197,2026-04-18 09:34:25+00:00,2026-04-18T09:34:25Z,P001,Café,2,2.5,5.0
4143,2026-04-18 09:34:27+00:00,2026-04-18T09:34:27Z,P001,Café,2,2.5,5.0
4938,2026-04-18 09:34:36+00:00,2026-04-18T09:34:36Z,P001,Café,2,2.5,5.0
963,2026-04-18 09:34:36+00:00,2026-04-18T09:34:36Z,P003,Leche,1,1.8,1.8
4723,2026-04-18 09:35:01+00:00,2026-04-18T09:35:01Z,P003,Leche,1,1.8,1.8
4077,2026-04-18 09:35:18+00:00,2026-04-18T09:35:18Z,P006,Queso,2,4.5,9.0
4908,2026-04-18 09:35:25+00:00,2026-04-18T09:35:25Z,P004,Huevos,1,3.9,3.9
495,2026-04-18 09:35:37+00:00,2026-04-18T09:35:37Z,P003,Leche,2,1.8,3.6
1468,2026-04-18 09:35:47+00:00,2026-04-18T09:35:47Z,P008,Jugo,1,2.9,2.9
1411,2026-04-18 09:35:48+00:00,2026-04-18T09:35:48Z,P001,Café,2,2.5,5.0
